timestamp,mem_used_mb,cpu_used_pct
2026-04-24T11:31:54+00:00,5918,4.8
2026-04-24T11:31:59+00:00,5922,7.2
2026-04-24T11:32:05+00:00,5904,4.8
2026-04-24T11:32:10+00:00,5907,4.8
2026-04-24T11:32:15+00:00,5910,4.8
2026-04-24T11:32:20+00:00,5909,9.5
2026-04-24T11:32:25+00:00,5925,16.6
2026-04-24T11:32:31+00:00,5925,19.6
2026-04-24T11:32:36+00:00,5923,26.8
2026-04-24T11:32:41+00:00,5911,15
2026-04-24T11:32:46+00:00,5926,7.2
2026-04-24T11:32:52+00:00,5933,14.3
2026-04-24T11:32:57+00:00,5923,4.8
2026-04-24T11:33:02+00:00,5928,4.8
2026-04-24T11:33:07+00:00,5922,46.2
2026-04-24T11:33:12+00:00,5910,35
2026-04-24T11:33:18+00:00,5901,2.4
2026-04-24T11:33:23+00:00,5913,2.4
2026-04-24T11:33:28+00:00,5904,7.3
2026-04-24T11:33:33+00:00,5916,2.4
2026-04-24T11:33:38+00:00,5928,42.5
2026-04-24T11:33:44+00:00,5929,2.4
2026-04-24T11:33:49+00:00,5930,30.9
2026-04-24T11:33:54+00:00,5934,0
2026-04-24T11:33:59+00:00,5921,4.8
2026-04-24T11:34:05+00:00,5931,9.7
2026-04-24T11:34:10+00:00,5926,51.2
2026-04-24T11:34:15+00:00,5916,41
2026-04-24T11:34:20+00:00,5923,34.1
2026-04-24T11:34:25+00:00,5930,20
2026-04-24T11:34:31+00:00,5900,2.4
2026-04-24T11:34:36+00:00,5932,2.4
2026-04-24T11:34:41+00:00,5923,2.4
2026-04-24T11:34:46+00:00,5931,2.5
2026-04-24T11:34:52+00:00,5929,34.2
2026-04-24T11:34:57+00:00,5929,2.4
2026-04-24T11:35:02+00:00,5919,16.3
2026-04-24T11:35:07+00:00,5941,2.4
2026-04-24T11:35:12+00:00,5959,9.5
2026-04-24T11:35:18+00:00,5958,4.8
2026-04-24T11:35:23+00:00,5927,4.8
2026-04-24T11:35:28+00:00,5936,4.8
2026-04-24T11:35:33+00:00,5937,2.4
2026-04-24T11:35:39+00:00,5930,39.1
2026-04-24T11:35:44+00:00,5925,2.4
2026-04-24T11:35:49+00:00,5942,0
2026-04-24T11:35:54+00:00,5926,4.8
2026-04-24T11:35:59+00:00,5920,4.9
2026-04-24T11:36:05+00:00,5928,4.8
2026-04-24T11:36:10+00:00,5933,7.3
2026-04-24T11:36:15+00:00,5947,12.2
2026-04-24T11:36:20+00:00,5934,7.2
2026-04-24T11:36:26+00:00,5938,2.5
2026-04-24T11:36:31+00:00,5940,9.6
2026-04-24T11:36:36+00:00,5936,7.5
2026-04-24T11:36:41+00:00,5933,12.2
2026-04-24T11:36:46+00:00,5931,4.8
2026-04-24T11:36:52+00:00,5939,56.1
2026-04-24T11:36:57+00:00,5955,7
2026-04-24T11:37:02+00:00,5961,40
2026-04-24T11:37:07+00:00,5953,4.8
2026-04-24T11:37:12+00:00,5931,35.7
2026-04-24T11:37:18+00:00,5933,19
2026-04-24T11:37:23+00:00,5944,16.7
2026-04-24T11:37:28+00:00,5936,7.3
2026-04-24T11:37:33+00:00,5941,2.4
2026-04-24T11:37:39+00:00,5942,4.8
2026-04-24T11:37:44+00:00,5942,4.8
2026-04-24T11:37:49+00:00,5942,2.5
2026-04-24T11:37:54+00:00,5928,2.4
2026-04-24T11:37:59+00:00,5943,33.4
2026-04-24T11:38:05+00:00,5952,22
2026-04-24T11:38:10+00:00,5938,14.7
2026-04-24T11:38:15+00:00,5945,2.4
2026-04-24T11:38:20+00:00,5947,4.8
2026-04-24T11:38:26+00:00,5938,2.5
2026-04-24T11:38:31+00:00,5952,4.8
2026-04-24T11:38:36+00:00,5950,15
2026-04-24T11:38:41+00:00,5943,7.2
2026-04-24T11:38:46+00:00,5943,0
2026-04-24T11:38:52+00:00,5945,43.6
2026-04-24T11:38:57+00:00,5934,2.4
2026-04-24T11:39:02+00:00,5940,4.9
2026-04-24T11:39:07+00:00,5954,4.8
2026-04-24T11:39:13+00:00,5940,20
2026-04-24T11:39:18+00:00,5933,52.4
2026-04-24T11:39:23+00:00,5936,42.5
2026-04-24T11:39:28+00:00,5943,21.9
2026-04-24T11:39:33+00:00,5948,7.2
2026-04-24T11:39:39+00:00,5933,25
2026-04-24T11:39:44+00:00,5930,27.9
2026-04-24T11:39:49+00:00,5937,15
2026-04-24T11:39:54+00:00,5940,50
2026-04-24T11:40:00+00:00,5950,20
2026-04-24T11:40:05+00:00,5933,7
2026-04-24T11:40:10+00:00,5945,4.8
2026-04-24T11:40:15+00:00,5953,2.4
2026-04-24T11:40:20+00:00,5966,4.8
2026-04-24T11:40:26+00:00,5954,4.8
2026-04-24T11:40:31+00:00,5977,5
2026-04-24T11:40:36+00:00,5970,0
2026-04-24T11:40:41+00:00,5955,4.8
2026-04-24T11:40:46+00:00,5969,2.4
2026-04-24T11:40:52+00:00,5975,29.3
2026-04-24T11:40:57+00:00,5972,12.2
2026-04-24T11:41:02+00:00,5977,2.4
2026-04-24T11:41:07+00:00,5976,7.2
2026-04-24T11:41:13+00:00,5975,4.8
2026-04-24T11:41:18+00:00,5979,2.5
2026-04-24T11:41:23+00:00,5977,4.8
2026-04-24T11:41:28+00:00,5979,4.8
2026-04-24T11:41:33+00:00,5976,7.5
2026-04-24T11:41:39+00:00,5975,7
2026-04-24T11:41:44+00:00,5965,25
2026-04-24T11:41:49+00:00,5969,15
2026-04-24T11:41:54+00:00,5975,17.1
2026-04-24T11:42:00+00:00,5978,2.4
2026-04-24T11:42:05+00:00,5984,4.8
2026-04-24T11:42:10+00:00,5985,29.3
2026-04-24T11:42:15+00:00,5974,4.8
2026-04-24T11:42:20+00:00,5985,0
2026-04-24T11:42:26+00:00,5980,4.8
2026-04-24T11:42:31+00:00,5982,9.4
2026-04-24T11:42:36+00:00,5978,9.8
2026-04-24T11:42:41+00:00,5976,5
2026-04-24T11:42:47+00:00,5979,65.1
2026-04-24T11:42:52+00:00,5982,41
2026-04-24T11:42:57+00:00,5990,52.5
2026-04-24T11:43:02+00:00,5975,2.5
2026-04-24T11:43:07+00:00,5983,43.9
2026-04-24T11:43:13+00:00,5980,7.3
2026-04-24T11:43:18+00:00,5979,7.3
2026-04-24T11:43:23+00:00,5962,4.8
2026-04-24T11:43:28+00:00,5968,7.2
2026-04-24T11:43:34+00:00,5956,4.8
2026-04-24T11:43:39+00:00,5973,17.1
2026-04-24T11:43:44+00:00,5966,4.8
2026-04-24T11:43:49+00:00,5980,7.3
2026-04-24T11:43:54+00:00,5965,4.9
2026-04-24T11:44:00+00:00,5964,2.4
2026-04-24T11:44:05+00:00,5975,4.8
2026-04-24T11:44:10+00:00,5976,16.6
2026-04-24T11:44:15+00:00,5981,4.8
2026-04-24T11:44:21+00:00,5981,2.5
2026-04-24T11:44:26+00:00,5978,10.2
2026-04-24T11:44:31+00:00,5977,4.8
2026-04-24T11:44:36+00:00,5948,2.4
2026-04-24T11:44:41+00:00,5949,26.8
2026-04-24T11:44:47+00:00,5945,4.8
2026-04-24T11:44:52+00:00,5963,4.8
2026-04-24T11:44:57+00:00,5977,9.6
2026-04-24T11:45:02+00:00,5973,4.8
2026-04-24T11:45:07+00:00,5977,2.4
2026-04-24T11:45:13+00:00,5982,34.2
2026-04-24T11:45:18+00:00,5990,2.5
2026-04-24T11:45:23+00:00,5960,9.8
2026-04-24T11:45:28+00:00,5959,24.4
2026-04-24T11:45:34+00:00,5957,11.9
2026-04-24T11:45:39+00:00,5963,5.1
2026-04-24T11:45:44+00:00,5942,4.8
2026-04-24T11:45:49+00:00,5917,7.2
2026-04-24T11:45:54+00:00,5954,4.8
2026-04-24T11:46:00+00:00,5918,2.4
2026-04-24T11:46:05+00:00,5954,2.4
2026-04-24T11:46:10+00:00,5959,4.8
2026-04-24T11:46:15+00:00,5962,59.6
2026-04-24T11:46:21+00:00,5959,40
2026-04-24T11:46:26+00:00,5957,10
2026-04-24T11:46:31+00:00,5957,9.8
2026-04-24T11:46:36+00:00,5963,15
2026-04-24T11:46:41+00:00,5955,36.6
2026-04-24T11:46:47+00:00,5969,2.5
2026-04-24T11:46:52+00:00,5961,2.4
2026-04-24T11:46:57+00:00,5956,4.8
2026-04-24T11:47:02+00:00,5946,4.8
2026-04-24T11:47:08+00:00,5956,4.8
2026-04-24T11:47:13+00:00,5959,46.4
2026-04-24T11:47:18+00:00,5958,17.1
2026-04-24T11:47:23+00:00,5957,4.8
2026-04-24T11:47:28+00:00,5964,4.9
2026-04-24T11:47:34+00:00,5970,2.4
2026-04-24T11:47:39+00:00,5977,2.4
2026-04-24T11:47:44+00:00,5959,47.5
2026-04-24T11:47:49+00:00,5970,5
2026-04-24T11:47:54+00:00,5952,0
2026-04-24T11:48:00+00:00,5963,7
2026-04-24T11:48:05+00:00,5962,2.5
2026-04-24T11:48:10+00:00,5964,39
2026-04-24T11:48:15+00:00,5961,4.9
2026-04-24T11:48:21+00:00,5948,43.9
2026-04-24T11:48:26+00:00,5994,12.2
2026-04-24T11:48:31+00:00,5971,30.9
2026-04-24T11:48:36+00:00,5990,5
2026-04-24T11:48:41+00:00,5982,9.5
2026-04-24T11:48:47+00:00,5987,17.1
2026-04-24T11:48:52+00:00,5991,4.8
2026-04-24T11:48:57+00:00,5994,7.3
2026-04-24T11:49:02+00:00,5985,7.2
2026-04-24T11:49:08+00:00,5990,14.6
2026-04-24T11:49:13+00:00,5979,17.1
2026-04-24T11:49:18+00:00,5991,4.8
2026-04-24T11:49:23+00:00,5995,4.8
2026-04-24T11:49:28+00:00,5985,7.3
2026-04-24T11:49:34+00:00,5961,7.3
2026-04-24T11:49:39+00:00,5982,4.8
2026-04-24T11:49:44+00:00,5962,2.5
2026-04-24T11:49:49+00:00,5975,4.8
2026-04-24T11:49:55+00:00,5981,2.4
2026-04-24T11:50:00+00:00,5988,5
